page_id,Name,link,ID,Align,Eye,Hair,Sex,GSM,Alive,Appearance,First Appearance_old,YEAR,Citizenship,date,month,year,First Appearance
22162,Space Cabby (New Earth),https://dc.fandom.com/wiki/Space_Cabby_(New_Earth),Secret Identity,,Brown ,Brown ,Male ,,Living ,32,"1954, September",1954.0,,1954-09-01,09,1954,09/1954
19048,Mortimer Drake (New Earth),https://dc.fandom.com/wiki/Mortimer_Drake_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Male ,Bisexual ,Living ,32,"1943, November",1943.0,American,1943-11-01,11,1943,11/1943
61422,Tweedledum and Tweedledee (New Earth),https://dc.fandom.com/wiki/Tweedledum_and_Tweedledee_(New_Earth),Secret Identity,Bad ,Green ,,Male ,,Living ,32,"1943, April",1943.0,,1943-04-01,04,1943,04/1943
14505,Hades (New Earth),https://dc.fandom.com/wiki/Hades_(New_Earth),Public Identity,Neutral ,Black ,Black ,Male ,,Living ,32,"1941, December",1941.0,,1941-12-01,12,1941,12/1941
96496,Santa Claus,https://dc.fandom.com/wiki/Santa_Claus,Public Identity,Good ,Blue ,White ,Male ,,Living ,32,1940,1940.0,,1940-01-01,01,1940,01/1940
159874,Jacob Kane (New Earth),https://dc.fandom.com/wiki/Jacob_Kane_(New_Earth),Public Identity,Good ,,,Male ,,Living ,31,"2009, August",2009.0,American,2009-08-01,08,2009,08/2009
113949,Slushh (New Earth),https://dc.fandom.com/wiki/Slushh_(New_Earth),Public Identity,Bad ,,,Male ,,Living ,31,"2007, August",2007.0,,2007-08-01,08,2007,08/2007
11832,Andre Twist (New Earth),https://dc.fandom.com/wiki/Andre_Twist_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Deceased ,31,"2006, June",2006.0,American,2006-06-01,06,2006,06/2006
13066,Marcus Driver (New Earth),https://dc.fandom.com/wiki/Marcus_Driver_(New_Earth),Public Identity,Good ,Blue ,Blond ,Male ,,Living ,31,"2003, February",2003.0,American,2003-02-01,02,2003,02/2003
279711,Karon (New Earth),https://dc.fandom.com/wiki/Karon_(New_Earth),Public Identity,Good ,,,Female ,Homosexual ,Living ,31,"2002, June",2002.0,American,2002-06-01,06,2002,06/2002
11407,Jared Morillo (New Earth),https://dc.fandom.com/wiki/Jared_Morillo_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,31,"2001, April",2001.0,American,2001-04-01,04,2001,04/2001
68186,Erica Alexandra del Portenza (New Earth),https://dc.fandom.com/wiki/Erica_Alexandra_del_Portenza_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Female ,,Deceased ,31,"1995, June",1995.0,Italian,1995-06-01,06,1995,06/1995
95321,David Kim (Dakotaverse),https://dc.fandom.com/wiki/David_Kim_(Dakotaverse),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,31,"1994, January",1994.0,American,1994-01-01,01,1994,01/1994
4832,Chandi Gupta (New Earth),https://dc.fandom.com/wiki/Chandi_Gupta_(New_Earth),Secret Identity,Good ,Black ,Black ,Female ,,Living ,31,"1993, February",1993.0,Indian,1993-02-01,02,1993,02/1993
11241,Laira Omoto (New Earth),https://dc.fandom.com/wiki/Laira_Omoto_(New_Earth),Secret Identity,Neutral ,White ,Red ,Female ,,Deceased ,31,"1993, September",1993.0,,1993-09-01,09,1993,09/1993
62280,Armand Krol (New Earth),https://dc.fandom.com/wiki/Armand_Krol_(New_Earth),Public Identity,Bad ,,Brown ,Male ,,Deceased ,31,"1992, August",1992.0,American,1992-08-01,08,1992,08/1992
7570,Benjamin Lockwood (New Earth),https://dc.fandom.com/wiki/Benjamin_Lockwood_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Male ,,Deceased ,31,"1991, October",1991.0,American,1991-10-01,10,1991,10/1991
11859,Flying Fox (New Earth),https://dc.fandom.com/wiki/Flying_Fox_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,31,"1987, June",1987.0,Canadian,1987-06-01,06,1987,06/1987
23974,Gretchen Kelley (New Earth),https://dc.fandom.com/wiki/Gretchen_Kelley_(New_Earth),Public Identity,,,Grey ,Female ,,Living ,31,"1987, February",1987.0,American,1987-02-01,02,1987,02/1987
83846,Zastrow (New Earth),https://dc.fandom.com/wiki/Zastrow_(New_Earth),Secret Identity,Bad ,,,Male ,,Living ,31,"1987, August",1987.0,Russian · Soviet,1987-08-01,08,1987,08/1987
117065,Quislet (Pre-Zero Hour),https://dc.fandom.com/wiki/Quislet_(Pre-Zero_Hour),Public Identity,Good ,,,Genderless ,,Living ,31,"1985, September",1985.0,United Planets Citizen,1985-09-01,09,1985,09/1985
20222,Apros (New Earth),https://dc.fandom.com/wiki/Apros_(New_Earth),Public Identity,Good ,,,Genderless ,,Living ,31,"1981, May",1981.0,,1981-05-01,05,1981,05/1981
4820,Jean-Louis Droo (New Earth),https://dc.fandom.com/wiki/Jean-Louis_Droo_(New_Earth),Secret Identity,Bad ,Brown ,Black ,Male ,,Living ,31,"1981, December",1981.0,Haitian,1981-12-01,12,1981,12/1981
63046,Mythus (New Earth),https://dc.fandom.com/wiki/Mythus_(New_Earth),,Good ,Green ,,Male ,,Deceased ,31,"1981, January",1981.0,,1981-01-01,01,1981,01/1981
3640,Roy G. Bivolo (New Earth),https://dc.fandom.com/wiki/Roy_G._Bivolo_(New_Earth),Secret Identity,Bad ,Grey ,Black ,Male ,,Deceased ,31,"1980, June",1980.0,American,1980-06-01,06,1980,06/1980
141718,Lynn Stewart (New Earth),https://dc.fandom.com/wiki/Lynn_Stewart_(New_Earth),Public Identity,Neutral ,Brown ,Black ,Female ,,Living ,31,"1977, July",1977.0,American,1977-07-01,07,1977,07/1977
94995,Atlanna (New Earth),https://dc.fandom.com/wiki/Atlanna_(New_Earth),Public Identity,Good ,Brown ,Brown ,Female ,,Deceased ,31,"1959, May",1959.0,Atlantean,1959-05-01,05,1959,05/1959
145071,King Chimera (New Earth),https://dc.fandom.com/wiki/King_Chimera_(New_Earth),Secret Identity,Good ,Black ,Black ,Male ,,Living ,30,"2009, April",2009.0,,2009-04-01,04,2009,04/2009
65079,Mark Richards (New Earth),https://dc.fandom.com/wiki/Mark_Richards_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,30,"2006, April",2006.0,American,2006-04-01,04,2006,04/2006
23343,Amon Sur (New Earth),https://dc.fandom.com/wiki/Amon_Sur_(New_Earth),Public Identity,,White ,,Male ,,Deceased ,30,"2003, June",2003.0,,2003-06-01,06,2003,06/2003
154815,Rodunn (New Earth),https://dc.fandom.com/wiki/Rodunn_(New_Earth),Public Identity,Good ,Grey ,Brown ,Male ,,Living ,30,"2000, January",2000.0,Atlantean,2000-01-01,01,2000,01/2000
1836,David Cain (New Earth),https://dc.fandom.com/wiki/David_Cain_(New_Earth),Public Identity,Bad ,Blue ,Grey ,Male ,,Living ,30,"1999, July",1999.0,American,1999-07-01,07,1999,07/1999
12005,Thaddeus Thawne II (New Earth),https://dc.fandom.com/wiki/Thaddeus_Thawne_II_(New_Earth),Secret Identity,Bad ,Yellow ,Blond ,Male ,,Deceased ,30,"1999, July",1999.0,,1999-07-01,07,1999,07/1999
264300,Michael Schorr (New Earth),https://dc.fandom.com/wiki/Michael_Schorr_(New_Earth),Public Identity,Good ,Green ,Brown ,Male ,,Living ,30,"1995, September",1995.0,American,1995-09-01,09,1995,09/1995
95727,Raquel Ervin (Dakotaverse),https://dc.fandom.com/wiki/Raquel_Ervin_(Dakotaverse),Secret Identity,Good ,Brown ,Brown ,Female ,,Living ,30,"1993, May",1993.0,American,1993-05-01,05,1993,05/1993
54126,Kelex (New Earth),https://dc.fandom.com/wiki/Kelex_(New_Earth),Public Identity,Neutral ,Photocellular ,,Genderless ,,Deceased ,30,"1988, February",1988.0,,1988-02-01,02,1988,02/1988
85183,Manga Khan (New Earth),https://dc.fandom.com/wiki/Manga_Khan_(New_Earth),Secret Identity,Neutral ,,,Male ,,Living ,30,"1988, June",1988.0,,1988-06-01,06,1988,06/1988
343269,Euboea (New Earth),https://dc.fandom.com/wiki/Euboea_(New_Earth),,Good ,Brown ,Black ,Female ,,Living ,30,"1987, November",1987.0,Amazon,1987-11-01,11,1987,11/1987
24091,Whit (New Earth),https://dc.fandom.com/wiki/Whit_(New_Earth),,Good ,,White ,Male ,,Living ,30,"1987, May",1987.0,American,1987-05-01,05,1987,05/1987
1833,Daniel Garrett (New Earth),https://dc.fandom.com/wiki/Daniel_Garrett_(New_Earth),Secret Identity,Good ,Blue ,Brown ,Male ,,Deceased ,30,"1986, May",1986.0,American,1986-05-01,05,1986,05/1986
1784,Jinx (New Earth),https://dc.fandom.com/wiki/Jinx_(New_Earth),Secret Identity,Bad ,Purple ,,Female ,,Living ,30,"1985, August",1985.0,Indian,1985-08-01,08,1985,08/1985
2759,Nommo (New Earth),https://dc.fandom.com/wiki/Nommo_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Deceased ,30,"1982, June",1982.0,Koran,1982-06-01,06,1982,06/1982
131078,Wanda Wayland (New Earth),https://dc.fandom.com/wiki/Wanda_Wayland_(New_Earth),Public Identity,Bad ,Brown ,Blond ,Female ,,Living ,30,"1982, June",1982.0,American,1982-06-01,06,1982,06/1982
27830,Funky Flashman (New Earth),https://dc.fandom.com/wiki/Funky_Flashman_(New_Earth),Public Identity,Bad ,Blue ,,Male ,,Living ,30,"1972, February",1972.0,American,1972-02-01,02,1972,02/1972
13722,Iluthin (New Earth),https://dc.fandom.com/wiki/Iluthin_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Male ,,Deceased ,30,"1972, April",1972.0,Apokoliptian,1972-04-01,04,1972,04/1972
18112,Mantis (New Earth),https://dc.fandom.com/wiki/Mantis_(New_Earth),Secret Identity,Bad ,Orange ,,Male ,,Deceased ,30,"1971, May",1971.0,Apokoliptian,1971-05-01,05,1971,05/1971
6753,Loren Jupiter (New Earth),https://dc.fandom.com/wiki/Loren_Jupiter_(New_Earth),Secret Identity,Good ,,Grey ,Male ,,Living ,30,"1970, February",1970.0,American,1970-02-01,02,1970,02/1970
174429,Hook (New Earth),https://dc.fandom.com/wiki/Hook_(New_Earth),Secret Identity,Bad ,,Black ,Male ,,Living ,30,"1968, March",1968.0,,1968-03-01,03,1968,03/1968
257424,Vashnu (New Earth),https://dc.fandom.com/wiki/Vashnu_(New_Earth),,Neutral ,,,Male ,,Living ,30,"1967, October",1967.0,Indian,1967-10-01,10,1967,10/1967
64377,Abel Tarrant (New Earth),https://dc.fandom.com/wiki/Abel_Tarrant_(New_Earth),Secret Identity,Bad ,Blue ,Brown ,Male ,,Deceased ,30,"1963, September",1963.0,American,1963-09-01,09,1963,09/1963
74143,Carl Ferris (New Earth),https://dc.fandom.com/wiki/Carl_Ferris_(New_Earth),Public Identity,Good ,,White ,Male ,,Living ,30,"1959, October",1959.0,American,1959-10-01,10,1959,10/1959
69060,Percival Clearweather (New Earth),https://dc.fandom.com/wiki/Percival_Clearweather_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,30,"1947, September",1947.0,,1947-09-01,09,1947,09/1947
146367,Blinky Boylan (New Earth),https://dc.fandom.com/wiki/Blinky_Boylan_(New_Earth),,,,Red ,Male ,,Deceased ,30,"1942, June",1942.0,American,1942-06-01,06,1942,06/1942
141089,Charles Grayson (New Earth),https://dc.fandom.com/wiki/Charles_Grayson_(New_Earth),Public Identity,Good ,Brown ,Brown ,Male ,,Living ,30,"1942, April",1942.0,American,1942-04-01,04,1942,04/1942
146366,Noddy Toylan (New Earth),https://dc.fandom.com/wiki/Noddy_Toylan_(New_Earth),,,,Black ,Male ,,Deceased ,30,"1942, June",1942.0,American,1942-06-01,06,1942,06/1942
146364,Winky Moylan (New Earth),https://dc.fandom.com/wiki/Winky_Moylan_(New_Earth),,,,Brown ,Male ,,Deceased ,30,"1942, June",1942.0,American,1942-06-01,06,1942,06/1942
92264,Alberto R (New Earth),https://dc.fandom.com/wiki/Alberto_R_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Living ,29,"2006, May",2006.0,,2006-05-01,05,2006,05/2006
92263,Bianca R (New Earth),https://dc.fandom.com/wiki/Bianca_R_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Living ,29,"2006, May",2006.0,,2006-05-01,05,2006,05/2006
135725,Jamie Harper (New Earth),https://dc.fandom.com/wiki/Jamie_Harper_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Living ,29,"2006, May",2006.0,American,2006-05-01,05,2006,05/2006
58117,John Trujillo (New Earth),https://dc.fandom.com/wiki/John_Trujillo_(New_Earth),Secret Identity,Good ,Red ,Black ,Male ,,Living ,29,"2006, November",2006.0,American,2006-11-01,11,2006,11/2006
61662,Brian Durlin (New Earth),https://dc.fandom.com/wiki/Brian_Durlin_(New_Earth),Secret Identity,Good ,Blue ,Blond ,Male ,,Living ,29,"2003, August",2003.0,,2003-08-01,08,2003,08/2003
1935,Angelo Bend (New Earth),https://dc.fandom.com/wiki/Angelo_Bend_(New_Earth),Secret Identity,Bad ,Brown ,Brown ,Male ,,Living ,29,"2002, May",2002.0,Italian,2002-05-01,05,2002,05/2002
143363,Hacken (New Earth),https://dc.fandom.com/wiki/Hacken_(New_Earth),Public Identity,Neutral ,Brown ,Brown ,Male ,,Living ,29,"1996, April",1996.0,American,1996-04-01,04,1996,04/1996
115005,Arnold Burnsteel (New Earth),https://dc.fandom.com/wiki/Arnold_Burnsteel_(New_Earth),Public Identity,Good ,White ,Black ,Male ,,Living ,29,"1994, November",1994.0,American,1994-11-01,11,1994,11/1994
10517,Marcus Aelius (New Earth),https://dc.fandom.com/wiki/Marcus_Aelius_(New_Earth),Public Identity,Good ,Blue ,Blond ,Male ,,Living ,29,"1994, September",1994.0,Roman,1994-09-01,09,1994,09/1994
61433,Edmund Dorrance (New Earth),https://dc.fandom.com/wiki/Edmund_Dorrance_(New_Earth),Secret Identity,Bad ,Brown ,Blond ,Male ,,Deceased ,29,"1991, January",1991.0,British,1991-01-01,01,1991,01/1991
109052,Benjamin Krullen (New Earth),https://dc.fandom.com/wiki/Benjamin_Krullen_(New_Earth),Secret Identity,Bad ,,,Male ,,Deceased ,29,"1988, July",1988.0,American,1988-07-01,07,1988,07/1988
14420,Celia Windward (New Earth),https://dc.fandom.com/wiki/Celia_Windward_(New_Earth),Public Identity,Good ,,,Female ,,Living ,29,"1988, January",1988.0,Jamaican · British,1988-01-01,01,1988,01/1988
44511,Gregorio de la Vega (New Earth),https://dc.fandom.com/wiki/Gregorio_de_la_Vega_(New_Earth),Secret Identity,Good ,,Black ,Male ,Homosexual ,Living ,29,"1988, January",1988.0,Peruvian,1988-01-01,01,1988,01/1988
260750,Renata Takamori (New Earth),https://dc.fandom.com/wiki/Renata_Takamori_(New_Earth),Public Identity,Good ,,Black ,Female ,,Living ,29,"1988, October",1988.0,American,1988-10-01,10,1988,10/1988
160273,Barbara Eileen Gordon (New Earth),https://dc.fandom.com/wiki/Barbara_Eileen_Gordon_(New_Earth),Public Identity,Good ,Hazel ,Red ,Female ,,Living ,29,"1987, February",1987.0,American,1987-02-01,02,1987,02/1987
116628,Heinrich Megala (New Earth),https://dc.fandom.com/wiki/Heinrich_Megala_(New_Earth),Public Identity,Good ,Black ,Red ,Male ,,Deceased ,29,"1987, March",1987.0,American,1987-03-01,03,1987,03/1987
119892,John Economos (New Earth),https://dc.fandom.com/wiki/John_Economos_(New_Earth),Public Identity,Good ,,Brown ,Male ,,Living ,29,"1987, May",1987.0,American,1987-05-01,05,1987,05/1987
100920,Denise Howard (New Earth),https://dc.fandom.com/wiki/Denise_Howard_(New_Earth),Public Identity,,,Brown ,Female ,,Living ,29,"1984, April",1984.0,American · Markovian,1984-04-01,04,1984,04/1984
2771,Natalia Knight (New Earth),https://dc.fandom.com/wiki/Natalia_Knight_(New_Earth),Secret Identity,,Blue ,Black ,Female ,,Living ,29,"1983, August",1983.0,American,1983-08-01,08,1983,08/1983
111666,Joseph Carny (New Earth),https://dc.fandom.com/wiki/Joseph_Carny_(New_Earth),,Bad ,,,Male ,,Living ,29,"1982, June",1982.0,American,1982-06-01,06,1982,06/1982
126490,Nekron (New Earth),https://dc.fandom.com/wiki/Nekron_(New_Earth),,Bad ,Black ,,Male ,,Deceased ,29,"1981, June",1981.0,,1981-06-01,06,1981,06/1981
1626,Remoni-Notra (New Earth),https://dc.fandom.com/wiki/Remoni-Notra_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Female ,,Deceased ,29,"1976, June",1976.0,,1976-06-01,06,1976,06/1976
222072,Lorna Hill (New Earth),https://dc.fandom.com/wiki/Lorna_Hill_(New_Earth),Public Identity,Good ,,Red ,Female ,,Living ,29,"1967, October",1967.0,American,1967-10-01,10,1967,10/1967
14622,Key (New Earth),https://dc.fandom.com/wiki/Key_(New_Earth),Secret Identity,Bad ,Red ,White ,Male ,,Living ,29,"1965, December",1965.0,,1965-12-01,12,1965,12/1965
27578,Medphyll (New Earth),https://dc.fandom.com/wiki/Medphyll_(New_Earth),Secret Identity,,Black ,,Male ,,Deceased ,29,"1962, March",1962.0,,1962-03-01,03,1962,03/1962
310265,"Pedro, Ghost Patrol (New Earth)","https://dc.fandom.com/wiki/Pedro,_Ghost_Patrol_(New_Earth)",Public Identity,Good ,Brown ,Brown ,Male ,,Deceased ,29,"1942, May",1942.0,Spanish,1942-05-01,05,1942,05/1942
17256,Amentep (New Earth),https://dc.fandom.com/wiki/Amentep_(New_Earth),Secret Identity,Good ,Black ,Black ,Male ,,Living ,29,"1940, February",1940.0,Egyptian,1940-02-01,02,1940,02/1940
51173,Clarice Winston (New Earth),https://dc.fandom.com/wiki/Clarice_Winston_(New_Earth),,Good ,,Brown ,Female ,,Living ,29,"1940, February",1940.0,American,1940-02-01,02,1940,02/1940
122098,Romat-Ru (New Earth),https://dc.fandom.com/wiki/Romat-Ru_(New_Earth),Public Identity,Bad ,Black ,,Male ,,Living ,28,"2007, August",2007.0,,2007-08-01,08,2007,08/2007
18835,Gehenna (New Earth),https://dc.fandom.com/wiki/Gehenna_(New_Earth),,Good ,,Brown ,Female ,,Deceased ,28,"2005, November",2005.0,,2005-11-01,11,2005,11/2005
14906,Candace Jean Gennaro (New Earth),https://dc.fandom.com/wiki/Candace_Jean_Gennaro_(New_Earth),Secret Identity,Good ,Blue ,Black ,Female ,,Living ,28,"2002, February",2002.0,American,2002-02-01,02,2002,02/2002
11742,Celia Forrestal (New Earth),https://dc.fandom.com/wiki/Celia_Forrestal_(New_Earth),Secret Identity,Good ,Brown ,Black ,Female ,,Living ,28,"2002, February",2002.0,American,2002-02-01,02,2002,02/2002
1896,Hope Taya (New Earth),https://dc.fandom.com/wiki/Hope_Taya_(New_Earth),Public Identity,Bad ,Brown ,Black ,Female ,,Living ,28,"1999, December",1999.0,American,1999-12-01,12,1999,12/1999
101904,Lagoon Boy (New Earth),https://dc.fandom.com/wiki/Lagoon_Boy_(New_Earth),Secret Identity,Good ,Red ,,Male ,,Living ,28,"1998, December",1998.0,Atlantean,1998-12-01,12,1998,12/1998
62221,Bonny Hoffman (New Earth),https://dc.fandom.com/wiki/Bonny_Hoffman_(New_Earth),Public Identity,Bad ,Blue ,Blond ,Female ,,Living ,28,"1997, May",1997.0,American,1997-05-01,05,1997,05/1997
1477,Cassius Payne (New Earth),https://dc.fandom.com/wiki/Cassius_Payne_(New_Earth),Secret Identity,Bad ,,,Male ,,Living ,28,"1994, May",1994.0,American,1994-05-01,05,1994,05/1994
139776,Deborah Tiegel (New Earth),https://dc.fandom.com/wiki/Deborah_Tiegel_(New_Earth),Public Identity,Good ,Brown ,Black ,Female ,,Living ,28,"1994, March",1994.0,American,1994-03-01,03,1994,03/1994
20212,Torquemada (New Earth),https://dc.fandom.com/wiki/Torquemada_(New_Earth),Public Identity,Good ,White ,,Male ,,Living ,28,"1993, March",1993.0,,1993-03-01,03,1993,03/1993
117851,Bertron Diib (New Earth),https://dc.fandom.com/wiki/Bertron_Diib_(New_Earth),Secret Identity,Good ,,,Male ,,Deceased ,28,"1991, August",1991.0,,1991-08-01,08,1991,08/1991
41121,Dabney Donovan (New Earth),https://dc.fandom.com/wiki/Dabney_Donovan_(New_Earth),Secret Identity,Bad ,,Black ,Male ,,Living ,28,"1990, June",1990.0,American,1990-06-01,06,1990,06/1990
100180,Lyrissa Mallor (New Earth),https://dc.fandom.com/wiki/Lyrissa_Mallor_(New_Earth),Public Identity,Good ,Blue ,Black ,Female ,,Deceased ,28,"1989, February",1989.0,,1989-02-01,02,1989,02/1989
73532,Steven Lombard (New Earth),https://dc.fandom.com/wiki/Steven_Lombard_(New_Earth),Public Identity,Neutral ,Green ,Red ,Male ,,Living ,28,"1989, October",1989.0,American,1989-10-01,10,1989,10/1989
68548,Ravan (New Earth),https://dc.fandom.com/wiki/Ravan_(New_Earth),Secret Identity,Bad ,Brown ,Black ,Male ,,Deceased ,28,"1987, May",1987.0,Indian,1987-05-01,05,1987,05/1987
81100,Gary Washington (New Earth),https://dc.fandom.com/wiki/Gary_Washington_(New_Earth),Secret Identity,Good ,Brown ,Black ,Male ,,Living ,28,"1985, December",1985.0,American,1985-12-01,12,1985,12/1985
16792,Avery Carlton Sunderland (New Earth),https://dc.fandom.com/wiki/Avery_Carlton_Sunderland_(New_Earth),Public Identity,Bad ,,White ,Male ,,Deceased ,28,"1982, October",1982.0,,1982-10-01,10,1982,10/1982
63266,Deimos (New Earth),https://dc.fandom.com/wiki/Deimos_(New_Earth),Public Identity,Bad ,,Black ,Male ,,Living ,28,"1975, November",1975.0,Skartarian,1975-11-01,11,1975,11/1975
11948,Susan Linden I (New Earth),https://dc.fandom.com/wiki/Susan_Linden_I_(New_Earth),Secret Identity,Good ,Violet ,Violet ,Female ,,Deceased ,28,"1973, August",1973.0,,1973-08-01,08,1973,08/1973
13375,Virman Vundabar (New Earth),https://dc.fandom.com/wiki/Virman_Vundabar_(New_Earth),Public Identity,Bad ,Blue ,Black ,Male ,,Living ,28,"1971, December",1971.0,Apokoliptian,1971-12-01,12,1971,12/1971
4808,Zazzala (New Earth),https://dc.fandom.com/wiki/Zazzala_(New_Earth),Secret Identity,Bad ,Blue ,Black ,Female ,,Living ,28,"1963, November",1963.0,,1963-11-01,11,1963,11/1963
12369,Ghast (New Earth),https://dc.fandom.com/wiki/Ghast_(New_Earth),,Bad ,Black ,Black ,Male ,,Living ,28,"1962, March",1962.0,,1962-03-01,03,1962,03/1962
81132,Jack Jordan (New Earth),https://dc.fandom.com/wiki/Jack_Jordan_(New_Earth),,Good ,,Brown ,Male ,,Living ,28,"1961, December",1961.0,American,1961-12-01,12,1961,12/1961
1474,Matthew Hagen (New Earth),https://dc.fandom.com/wiki/Matthew_Hagen_(New_Earth),Secret Identity,Bad ,Blue ,Blond ,Male ,,Deceased ,28,"1961, December",1961.0,American,1961-12-01,12,1961,12/1961
284232,Star Hawkins (New Earth),https://dc.fandom.com/wiki/Star_Hawkins_(New_Earth),Public Identity,Good ,Brown ,Black ,Male ,,Deceased ,28,"1960, March",1960.0,,1960-03-01,03,1960,03/1960
61906,Salvatore Maroni (New Earth),https://dc.fandom.com/wiki/Salvatore_Maroni_(New_Earth),Public Identity,Bad ,Brown ,Brown ,Male ,,Deceased ,28,"1942, August",1942.0,American,1942-08-01,08,1942,08/1942
